dttm,lon,lat,temp,sal,fluor,cdom,xmiss,wind_sp,wind_dir,heading,pitch,roll,filename
2023-06-15T19:36:21Z,-70.83625666666667,41.413625,16.7747,31.7612,118,64,NA,18.45,248.85,255.23,-2.46,3.17,Event60sec_001.elg
2023-06-15T19:37:21Z,-70.83724333333333,41.41344,16.7793,31.7604,125,64,NA,14.41,249.93,258.83,1.56,2.57,Event60sec_001.elg
2023-06-15T19:38:21Z,-70.838215,41.413273333333336,16.758,31.7599,118,64,NA,19.32,239.01,256.87,-5.59,1.63,Event60sec_001.elg
2023-06-15T19:39:21Z,-70.839515,41.41301166666667,16.7746,31.7597,151,61,NA,19.98,248.87,259.86,-1.53,2.29,Event60sec_001.elg
2023-06-15T19:40:21Z,-70.84126,41.412745,16.7691,31.7581,117,64,NA,17.34,245.97,258.08,-0.45,1.76,Event60sec_001.elg
2023-06-15T19:41:21Z,-70.84298,41.412463333333335,16.7668,31.7583,141,64,NA,11.94,245.61,255.68,4.45,2.5,Event60sec_001.elg
2023-06-15T19:42:21Z,-70.84437833333334,41.412211666666664,16.7497,31.7556,134,61,NA,14.4,248.7,252.07,2.1,1.48,Event60sec_001.elg
2023-06-15T19:43:21Z,-70.84575833333334,41.411885,16.7626,31.7543,126,64,NA,22.94,246.29,254.18,-1.08,2.27,Event60sec_001.elg
2023-06-15T19:44:21Z,-70.84739,41.411545,16.78,31.7549,126,64,NA,18.96,245.77,255.39,0.34,2.21,Event60sec_001.elg
2023-06-15T19:45:21Z,-70.84884666666666,41.41126666666667,16.7781,31.7498,126,61,NA,17.94,254.13,257.79,2.09,1.71,Event60sec_001.elg
2023-06-15T19:46:21Z,-70.85043,41.410988333333336,16.7745,31.754,141,61,NA,17.82,244.02,257.3,4.96,2.44,Event60sec_001.elg
2023-06-15T19:47:21Z,-70.85194666666666,41.410745,16.7596,31.7505,125,64,NA,12.24,244.13,250.2,0.28,1.97,Event60sec_001.elg
2023-06-15T19:48:21Z,-70.85313666666667,41.410158333333335,16.7587,31.7477,137,63,NA,17.94,247.17,186.67,-0.33,0.52,Event60sec_001.elg
2023-06-15T19:49:21Z,-70.85268833333333,41.40881666666667,16.7117,31.7417,132,63,NA,19.52,262.15,144.29,1.03,-0.26,Event60sec_001.elg
2023-06-15T19:50:21Z,-70.8515,41.40725666666667,16.6924,31.7375,130,60,NA,16.01,260.53,148.5,0.04,-1.47,Event60sec_001.elg
2023-06-15T19:51:21Z,-70.850175,41.40565,16.6864,31.7305,121,60,NA,16.32,242.94,153.32,-0.42,-1.88,Event60sec_001.elg
2023-06-15T19:52:21Z,-70.84887666666667,41.404046666666666,16.6882,31.7289,147,62,NA,15.26,244.93,154.94,-1.25,-1.01,Event60sec_001.elg
2023-06-15T19:53:21Z,-70.84770666666667,41.40235833333333,16.6229,31.7187,120,59,NA,17.28,267.5,146.45,3.98,-0.44,Event60sec_001.elg
2023-06-15T19:54:21Z,-70.84645,41.4007,16.6638,31.7168,127,62,NA,13.77,243.99,150.64,-1.52,-0.73,Event60sec_001.elg
2023-06-15T19:55:21Z,-70.84522,41.398988333333335,16.5771,31.698,135,58,NA,18,257.6,147.01,-0.26,-0.79,Event60sec_001.elg
2023-06-15T19:56:21Z,-70.843915,41.39723333333333,16.4443,31.6736,131,58,NA,13.89,238.11,151.35,-0.6,-1.62,Event60sec_001.elg
2023-06-15T19:57:21Z,-70.8427,41.395585,16.4122,31.668,158,58,NA,18.95,257.07,150.84,1.93,0.31,Event60sec_001.elg
2023-06-15T19:58:21Z,-70.84148333333333,41.393928333333335,16.4244,31.6647,128,58,NA,15.92,249.33,149.78,0.69,0.22,Event60sec_001.elg
2023-06-15T19:59:21Z,-70.840125,41.39227,16.4767,31.6603,123,57,NA,16.69,255.64,153.23,0.42,0.02,Event60sec_001.elg
2023-06-15T20:00:21Z,-70.83891833333334,41.390613333333334,16.5754,31.6606,126,60,NA,19.1,253.16,147.6,0.65,0.07,Event60sec_001.elg
2023-06-15T20:01:21Z,-70.83772166666667,41.38904,16.5649,31.6658,124,57,NA,16.22,260.36,148.79,0.37,-0.77,Event60sec_001.elg
2023-06-15T20:02:21Z,-70.83641833333333,41.38745,16.4413,31.6845,139,58,NA,16.27,249.32,152.58,0.13,-0.26,Event60sec_001.elg
2023-06-15T20:03:21Z,-70.83512833333333,41.38582,16.3784,31.6892,123,58,NA,16.83,255.57,152.43,1.64,-0.97,Event60sec_001.elg
2023-06-15T20:04:21Z,-70.833695,41.38415333333333,16.4343,31.6913,130,58,NA,17.48,252.55,154.55,0.96,-0.17,Event60sec_001.elg
2023-06-15T20:05:21Z,-70.83242,41.382635,16.4922,31.7007,122,58,NA,18.36,253.09,152.02,0.66,0.09,Event60sec_001.elg
2023-06-15T20:06:21Z,-70.83127666666667,41.38137833333333,16.604,31.7017,125,58,NA,17.75,251.93,146.55,-0.25,0.4,Event60sec_001.elg
2023-06-15T20:07:21Z,-70.83021,41.380388333333336,16.6404,31.6983,123,57,NA,19.11,253.19,149.92,0.17,-0.25,Event60sec_001.elg
2023-06-15T20:08:21Z,-70.82913333333333,41.37951666666667,16.894,31.6674,132,57,NA,19.31,253.29,150.78,0.63,-0.1,Event60sec_001.elg
2023-06-15T20:09:21Z,-70.82817666666666,41.378661666666666,16.9677,31.6551,134,57,NA,17.93,265.04,149.77,1.8,-0.17,Event60sec_001.elg
2023-06-15T20:10:21Z,-70.82711666666667,41.377831666666665,16.9275,31.6563,119,57,NA,18.79,256.93,149.82,-0.58,0.73,Event60sec_001.elg
2023-06-15T20:11:21Z,-70.82608666666667,41.37689833333334,16.9153,31.6523,135,57,NA,19.83,262.38,150.3,1.01,1.32,Event60sec_001.elg
2023-06-15T20:12:21Z,-70.82507,41.37591333333334,16.8136,31.655,164,57,NA,17.62,261.55,149.75,-1.66,0.05,Event60sec_001.elg
2023-06-15T20:13:21Z,-70.824015,41.37490833333333,16.7985,31.6555,127,57,NA,18.8,264.33,148.14,0.99,0.67,Event60sec_001.elg
2023-06-15T20:14:21Z,-70.82294666666667,41.37387833333333,16.7652,31.6566,155,57,NA,18.43,250.27,153.63,-0.41,-0.83,Event60sec_001.elg
2023-06-15T20:15:21Z,-70.821925,41.37278166666667,16.7446,31.6569,128,57,NA,18.15,256.2,147.97,-0.15,1.14,Event60sec_001.elg
2023-06-15T20:16:21Z,-70.82085666666667,41.371671666666664,16.7408,31.656,126,56,NA,17.54,257.46,152.01,0.05,-0.13,Event60sec_001.elg
2023-06-15T20:17:21Z,-70.819575,41.371053333333336,16.723,31.6548,118,59,NA,22.05,263.34,75.18,1.61,0.82,Event60sec_001.elg
2023-06-15T20:18:21Z,-70.81838,41.371478333333336,16.6809,31.6563,120,57,NA,19.57,266.14,9.98,0.08,4.87,Event60sec_001.elg
2023-06-15T20:19:21Z,-70.817915,41.372013333333335,16.741,31.656,117,59,NA,19.3,264.55,349.14,0.18,4.89,Event60sec_001.elg
2023-06-15T20:20:21Z,-70.81764666666666,41.372295,16.728,31.6577,128,57,NA,19.05,269.27,351.29,0.07,3.64,Event60sec_001.elg
2023-06-15T20:21:21Z,-70.81734,41.372501666666665,16.7393,31.6566,126,59,NA,18.03,266.55,355.96,0.11,4.38,Event60sec_001.elg
2023-06-15T20:22:21Z,-70.817025,41.37271,16.7332,31.6536,125,56,NA,19.03,266.62,358.8,-0.31,4.92,Event60sec_001.elg
2023-06-15T20:23:22Z,-70.81668333333333,41.37292166666667,16.7066,31.6547,125,59,NA,17.97,271.52,358.2,0.34,4.98,Event60sec_001.elg
2023-06-15T20:24:22Z,-70.81635666666666,41.37314333333333,16.6827,31.6569,122,57,NA,20.18,253.28,357.85,0.45,4.9,Event60sec_001.elg
2023-06-15T20:25:22Z,-70.81603,41.37336333333333,16.5711,31.659300000000002,130,57,NA,20.12,262.82,0.7,2.1,4.9,Event60sec_001.elg
2023-06-15T20:26:22Z,-70.815725,41.373595,16.5823,31.6597,123,59,NA,18.09,262.9,4.23,-0.66,4.35,Event60sec_001.elg
2023-06-15T20:27:22Z,-70.81535833333334,41.373848333333335,16.6108,31.6607,124,57,NA,19.11,273.25,4.34,-0.32,3.92,Event60sec_001.elg
2023-06-15T20:28:22Z,-70.81499833333334,41.374118333333335,16.5882,31.6632,123,57,NA,20.24,260.26,4.38,-1.01,3.56,Event60sec_001.elg
2023-06-15T20:29:22Z,-70.814635,41.37435,16.5868,31.6581,134,57,NA,18.22,262.03,3.46,0.42,4.99,Event60sec_001.elg
2023-06-15T20:30:22Z,-70.814275,41.374585,16.5572,31.6613,118,57,NA,17.28,253.8,3.66,-0.11,4.89,Event60sec_001.elg
2023-06-15T20:31:22Z,-70.81391166666667,41.37483833333334,16.5806,31.6649,120,57,NA,18.34,259.98,0.21,-0.32,3.84,Event60sec_001.elg
2023-06-15T20:32:22Z,-70.81357666666666,41.37509333333333,16.5736,31.6644,132,57,NA,17.17,253.98,1.92,-0.64,4.5,Event60sec_001.elg
2023-06-15T20:33:22Z,-70.81324333333333,41.375341666666664,16.5531,31.6667,137,57,NA,17.27,254.5,1.5,0.25,4.9,Event60sec_001.elg
2023-06-15T20:34:22Z,-70.81290333333334,41.37560666666667,16.5597,31.6663,132,57,NA,17.24,257.34,0.71,-0.42,4.68,Event60sec_001.elg
2023-06-15T20:35:22Z,-70.812575,41.375843333333336,16.568,31.6632,130,57,NA,16.22,260.55,358.19,0.14,4.2,Event60sec_001.elg
2023-06-15T20:36:22Z,-70.81227166666666,41.37610166666666,16.5422,31.665,137,57,NA,15.96,266.78,356.8,-1.11,3.74,Event60sec_001.elg
2023-06-15T20:37:22Z,-70.811975,41.376345,16.5375,31.6654,135,57,NA,16.2,246.06,354.2,2.09,3.56,Event60sec_001.elg
2023-06-15T20:38:22Z,-70.811695,41.376576666666665,16.5379,31.6672,133,57,NA,16.02,257.93,352.42,0.58,4.67,Event60sec_001.elg
2023-06-15T20:39:22Z,-70.81143833333333,41.37683333333333,16.5422,31.6688,130,57,NA,15.19,241.63,351.22,0.56,3.71,Event60sec_001.elg
2023-06-15T20:40:22Z,-70.811175,41.37709,16.5452,31.667,133,57,NA,16.22,254.63,341.27,-0.15,3.66,Event60sec_001.elg
2023-06-15T20:41:22Z,-70.810925,41.377291666666665,16.5506,31.6663,127,57,NA,14.98,251.81,336.59,-0.96,3.81,Event60sec_001.elg
2023-06-15T20:42:22Z,-70.81066,41.37746333333333,16.5625,31.6736,146,57,NA,14.8,253.47,330.7,-0.59,3.3,Event60sec_001.elg
2023-06-15T20:43:22Z,-70.81038666666667,41.377615,16.5807,31.6769,129,57,NA,13,247.28,320.01,-0.07,3.91,Event60sec_001.elg
2023-06-15T20:44:22Z,-70.81012,41.37774,16.5861,31.6753,124,57,NA,12.89,249.04,321.5,0.3,2.85,Event60sec_001.elg
2023-06-15T20:45:22Z,-70.809825,41.37785,16.593,31.6748,135,56,NA,14.97,240.12,325.12,0.01,2.09,Event60sec_001.elg
2023-06-15T20:46:22Z,-70.80954166666666,41.377986666666665,16.6451,31.693,122,60,NA,14.76,237.62,334.59,0.03,3.12,Event60sec_001.elg
2023-06-15T20:47:22Z,-70.80923333333334,41.37813666666667,16.6932,31.704,122,57,NA,16.09,246.49,344.02,-0.01,2.93,Event60sec_001.elg
2023-06-15T20:48:22Z,-70.80890166666667,41.378326666666666,16.777,31.7193,134,58,NA,16.1,249.88,342.02,0.22,3.17,Event60sec_001.elg
2023-06-15T20:49:22Z,-70.80855833333334,41.37856,16.8636,31.7385,150,58,NA,18.08,267.31,328.82,0.35,5.15,Event60sec_001.elg
2023-06-15T20:50:22Z,-70.80823333333333,41.37875,16.9237,31.7421,132,58,NA,16.9,255.5,326.89,0.46,3.4,Event60sec_001.elg
2023-06-15T20:51:22Z,-70.80793833333334,41.378888333333336,16.9565,31.7474,139,58,NA,17.99,266.27,343.79,-0.68,2.74,Event60sec_001.elg
2023-06-15T20:52:22Z,-70.80758833333333,41.379035,16.9689,31.7497,123,58,NA,17.1,253.91,359.44,1.53,5.15,Event60sec_001.elg
2023-06-15T20:53:22Z,-70.80716666666666,41.37923,16.9919,31.7589,131,58,NA,19.4,254.89,352.74,0.28,3.8,Event60sec_001.elg
2023-06-15T20:54:22Z,-70.80679,41.37947666666667,17.0662,31.781,130,59,NA,19.24,256.43,337.89,-0.06,2.93,Event60sec_001.elg
2023-06-15T20:55:22Z,-70.806495,41.37971666666667,17.1654,31.8162,142,59,NA,18.1,246.42,325.36,1.34,4.41,Event60sec_001.elg
2023-06-15T20:56:22Z,-70.806215,41.379893333333335,17.1823,31.8151,129,62,NA,17.8,256.78,333.65,0.02,4.91,Event60sec_001.elg
2023-06-15T20:57:22Z,-70.80590833333333,41.380026666666666,17.2023,31.8224,139,60,NA,16.99,246.12,357.12,0.95,4.18,Event60sec_001.elg
2023-06-15T20:58:22Z,-70.80554833333333,41.380206666666666,17.2059,31.8244,131,59,NA,18.3,251.23,0.56,1.2,4.03,Event60sec_001.elg
2023-06-15T20:59:22Z,-70.805155,41.38046166666667,17.2062,31.8238,137,59,NA,18.39,244.97,341.53,0.95,4.48,Event60sec_001.elg
2023-06-15T21:00:22Z,-70.80484166666666,41.380761666666665,17.2267,31.8309,128,60,NA,18.03,251.98,321.04,0.13,4.22,Event60sec_001.elg
2023-06-15T21:01:22Z,-70.80458333333333,41.38095833333333,17.2367,31.8328,130,60,NA,16.88,258.7,320.53,-0.02,4.8,Event60sec_001.elg
2023-06-15T21:02:22Z,-70.80433,41.381076666666665,17.2347,31.8336,129,63,NA,18.89,246.07,346.96,-0.09,2.05,Event60sec_001.elg
2023-06-15T21:03:22Z,-70.80403166666666,41.381233333333334,17.2381,31.8319,126,60,NA,19.2,251.77,5.85,0.07,3.58,Event60sec_001.elg
2023-06-15T21:04:22Z,-70.80360333333333,41.38147,17.2432,31.8334,136,60,NA,19.6,248.22,351.38,1.05,2.45,Event60sec_001.elg
2023-06-15T21:05:22Z,-70.80326333333333,41.38177,17.2908,31.8372,114,63,NA,19.23,251.76,329.07,0.09,3.61,Event60sec_001.elg
2023-06-15T21:06:22Z,-70.802985,41.382,17.32,31.8388,129,63,NA,18.96,257.47,325.35,1.12,4.17,Event60sec_001.elg
2023-06-15T21:07:22Z,-70.802675,41.382173333333334,17.3213,31.839,124,63,NA,17.1,254.76,334.1,-0.04,3.47,Event60sec_001.elg
2023-06-15T21:08:22Z,-70.80238166666666,41.382353333333334,17.3254,31.8394,136,63,NA,17,244.93,347.38,1.08,5.39,Event60sec_001.elg
2023-06-15T21:09:22Z,-70.80198833333333,41.38256166666667,17.3237,31.8393,140,60,NA,18.3,251.34,347.13,-0.18,4.71,Event60sec_001.elg
2023-06-15T21:10:22Z,-70.80161833333334,41.382845,17.3225,31.84,164,63,NA,17.1,259.86,332.5,-0.9,5.76,Event60sec_001.elg
2023-06-15T21:11:22Z,-70.80129333333333,41.383118333333336,17.3302,31.8403,121,63,NA,16.08,251.5,325.18,0.95,5.05,Event60sec_001.elg
2023-06-15T21:12:22Z,-70.80098,41.38329,17.3297,31.84,130,64,NA,17.17,264.8,338.1,0.99,5.64,Event60sec_001.elg
2023-06-15T21:13:22Z,-70.80062666666667,41.383478333333336,17.327,31.8399,126,63,NA,19.3,247.03,350.17,1.1,3.39,Event60sec_001.elg
2023-06-15T21:14:22Z,-70.80021833333333,41.383705,17.3226,31.8401,131,63,NA,16.4,248.73,344.84,0.35,4.96,Event60sec_001.elg
2023-06-15T21:15:22Z,-70.79985333333333,41.383988333333335,17.3173,31.8392,118,63,NA,17.39,246.08,330.55,0.15,3,Event60sec_001.elg
2023-06-15T21:16:22Z,-70.79954333333333,41.384253333333334,17.3196,31.8405,132,64,NA,16.08,249.67,322.36,0.82,4.84,Event60sec_001.elg
2023-06-15T21:17:22Z,-70.79922166666667,41.38446,17.3148,31.8392,129,64,NA,19.2,245.37,329.18,-0.5,1.18,Event60sec_001.elg
2023-06-15T21:18:22Z,-70.79889833333333,41.38465,17.3204,31.8397,114,61,NA,18.29,243.79,346.16,0.13,3.13,Event60sec_001.elg
2023-06-15T21:19:22Z,-70.79852833333334,41.384863333333335,17.3193,31.8395,116,63,NA,16.47,236.34,348.16,2.09,3.78,Event60sec_001.elg
2023-06-15T21:20:22Z,-70.79813,41.38516833333333,17.3216,31.8402,127,63,NA,17.49,243.14,335.48,-0.16,3.83,Event60sec_001.elg
2023-06-15T21:21:22Z,-70.79781166666666,41.385465,17.3098,31.8399,106,63,NA,17.16,249.74,318.78,-1.18,3.59,Event60sec_001.elg
2023-06-15T21:22:22Z,-70.7975,41.38568,17.3126,31.8395,122,61,NA,16,248.54,320.6,-0.64,3.67,Event60sec_001.elg
2023-06-15T21:23:22Z,-70.797175,41.385845,17.3209,31.8391,113,63,NA,19.09,245.89,340.36,0.46,1.93,Event60sec_001.elg
2023-06-15T21:24:22Z,-70.796805,41.38601833333333,17.3118,31.8391,123,64,NA,19.4,251.05,355.12,-0,3.04,Event60sec_001.elg
2023-06-15T21:25:22Z,-70.79633666666666,41.38627666666667,17.3066,31.8382,125,63,NA,17.7,244.99,346.07,-0.31,3.64,Event60sec_001.elg
2023-06-15T21:26:22Z,-70.79595833333333,41.386586666666666,17.2918,31.8379,156,64,NA,17.47,245.54,325.49,0.4,4.67,Event60sec_001.elg
2023-06-15T21:27:22Z,-70.795635,41.38685666666667,17.2639,31.8372,138,61,NA,17.2,242.77,315.99,-0.77,3.93,Event60sec_001.elg
2023-06-15T21:28:22Z,-70.7953,41.387053333333334,17.2546,31.8376,132,63,NA,19.18,241.5,329.78,0.51,2.28,Event60sec_001.elg
2023-06-15T21:29:22Z,-70.79495,41.38724166666667,17.2648,31.8377,129,63,NA,18.18,239.91,353.26,0.49,3.29,Event60sec_001.elg
2023-06-15T21:30:22Z,-70.79452166666667,41.38747166666667,17.2621,31.8378,145,64,NA,19.59,245.05,357.48,-0.25,3.43,Event60sec_001.elg
2023-06-15T21:31:22Z,-70.79407,41.38779,17.2652,31.8374,150,63,NA,19.6,242.68,332.85,0.45,3.22,Event60sec_001.elg
2023-06-15T21:32:22Z,-70.79373666666666,41.38809166666667,17.2605,31.8364,135,63,NA,16.25,254.02,318.34,0.4,3.28,Event60sec_001.elg
2023-06-15T21:33:22Z,-70.793345,41.388333333333335,17.2575,31.8365,125,63,NA,16.29,246,318.51,1.13,4.31,Event60sec_001.elg
2023-06-15T21:34:22Z,-70.79296166666667,41.388508333333334,17.2613,31.8361,117,63,NA,17.27,240.91,340.9,1.41,3.62,Event60sec_001.elg
2023-06-15T21:35:22Z,-70.79255,41.38872333333333,17.257,31.8364,126,61,NA,17.48,241.43,355.53,-0.76,1.94,Event60sec_001.elg
2023-06-15T21:36:23Z,-70.792065,41.38903666666667,17.2557,31.8362,126,63,NA,17.8,236.91,346.77,0.45,2.26,Event60sec_001.elg
2023-06-15T21:37:23Z,-70.791725,41.38943166666667,17.2568,31.8352,123,63,NA,18.56,246.83,342.99,0.89,2.88,Event60sec_001.elg
2023-06-15T21:38:23Z,-70.79145333333334,41.38989333333333,17.231,31.8337,122,63,NA,17.55,252.15,347.9,1.59,5.08,Event60sec_001.elg
2023-06-15T21:39:23Z,-70.79116833333333,41.39042166666667,17.2279,31.8326,143,63,NA,17.73,248.99,351.06,-0.15,3.92,Event60sec_001.elg
2023-06-15T21:40:23Z,-70.79087,41.391035,17.2018,31.8294,133,63,NA,16.93,244.01,338.52,-0.19,4.53,Event60sec_001.elg
2023-06-15T21:41:23Z,-70.79068666666667,41.391598333333334,17.1759,31.8298,141,63,NA,17.52,241.39,334.3,1.01,3.03,Event60sec_001.elg
2023-06-15T21:42:23Z,-70.79049166666667,41.39214166666667,17.1614,31.8292,136,63,NA,17.81,241.38,344.21,0.99,4.16,Event60sec_001.elg
2023-06-15T21:43:23Z,-70.79024,41.39274,17.1873,31.8281,117,63,NA,16.72,258.36,350.43,1.68,5.33,Event60sec_001.elg
2023-06-15T21:44:23Z,-70.78987166666667,41.39336333333333,17.2009,31.8276,118,60,NA,18.25,247.44,350.79,0.53,4.68,Event60sec_001.elg
2023-06-15T21:45:23Z,-70.78953166666666,41.394041666666666,17.2039,31.8263,126,60,NA,18.04,246.76,335.62,0.05,5.85,Event60sec_001.elg
2023-06-15T21:46:23Z,-70.78933,41.394625,17.1624,31.823,123,63,NA,18.63,241.3,332.02,-0.28,3.48,Event60sec_001.elg
2023-06-15T21:47:23Z,-70.78912,41.39517166666667,17.1335,31.8222,118,63,NA,18.78,245.2,342.86,-0.11,3.65,Event60sec_001.elg
2023-06-15T21:48:23Z,-70.78878666666667,41.39577833333333,17.1135,31.8216,128,60,NA,17,246.41,338.46,-0.02,1.93,Event60sec_001.elg
2023-06-15T21:49:23Z,-70.78848833333333,41.39631,17.106,31.8205,133,60,NA,17.86,248.65,330.62,0.54,6.23,Event60sec_001.elg
2023-06-15T21:50:23Z,-70.78824666666667,41.396791666666665,17.1053,31.8199,125,60,NA,19.5,253.81,337.38,1.09,3.99,Event60sec_001.elg
2023-06-15T21:51:23Z,-70.787925,41.39730333333333,17.1042,31.8191,143,60,NA,18.75,250.33,343.44,-0.15,3.97,Event60sec_001.elg
2023-06-15T21:52:23Z,-70.78754166666667,41.39782833333334,17.0824,31.8162,130,60,NA,19.89,249.03,336.83,-0.22,4.2,Event60sec_001.elg
2023-06-15T21:53:23Z,-70.7872,41.398315,17.059,31.8148,140,60,NA,18.83,246.08,339.87,0.77,4.65,Event60sec_001.elg
2023-06-15T21:54:23Z,-70.78682666666667,41.398833333333336,17.0688,31.8161,131,60,NA,19.86,249,339.94,0.58,3.52,Event60sec_001.elg
2023-06-15T21:55:23Z,-70.78644,41.39937833333333,17.0747,31.8184,133,60,NA,20.07,248.89,340.67,0.27,5.21,Event60sec_001.elg
2023-06-15T21:56:23Z,-70.78603833333334,41.399923333333334,17.0876,31.819,125,60,NA,18.93,245.34,338.44,1.17,5.26,Event60sec_001.elg
2023-06-15T21:57:23Z,-70.785655,41.40045,17.0999,31.8201,121,60,NA,18.9,241.69,339.18,1.13,5.24,Event60sec_001.elg
2023-06-15T21:58:23Z,-70.78526166666667,41.40097166666666,17.0977,31.8173,126,60,NA,18.88,248.76,338.59,-0.09,4.81,Event60sec_001.elg
2023-06-15T21:59:23Z,-70.78485333333333,41.40149,17.0855,31.8088,132,62,NA,18.91,249.32,341.46,1.03,5.45,Event60sec_001.elg
2023-06-15T22:00:23Z,-70.78442666666666,41.40199833333333,17.0662,31.8035,130,59,NA,21.02,251.29,342.69,0.14,3.11,Event60sec_001.elg
2023-06-15T22:01:23Z,-70.78396666666667,41.40252666666667,16.9845,31.77,133,59,NA,19.08,253.02,340.86,0.07,4.84,Event60sec_001.elg
2023-06-15T22:02:23Z,-70.78351,41.403045,16.9196,31.7512,120,58,NA,19.99,252.33,336.04,0.28,3.19,Event60sec_001.elg
2023-06-15T22:03:23Z,-70.783085,41.403531666666666,16.892,31.748,131,58,NA,18.99,253.33,339.31,0.08,4.44,Event60sec_001.elg
2023-06-15T22:04:23Z,-70.78262666666667,41.40401,16.8573,31.7385,124,58,NA,20.11,246.18,343.04,1.33,3.78,Event60sec_001.elg
2023-06-15T22:05:23Z,-70.78215,41.404545,16.8219,31.7277,131,61,NA,20.26,239.53,339.68,0.33,1.77,Event60sec_001.elg
2023-06-15T22:06:23Z,-70.78168,41.40504833333333,16.7915,31.7176,129,58,NA,16.17,247.94,339.63,0.13,4.06,Event60sec_001.elg
2023-06-15T22:07:23Z,-70.781225,41.40557166666667,16.7682,31.7131,126,58,NA,17.05,239.69,336.49,0.65,4.33,Event60sec_001.elg
2023-06-15T22:08:23Z,-70.78079166666667,41.40609,16.7561,31.7086,126,58,NA,17.09,251.64,337.9,-0.22,4.45,Event60sec_001.elg
2023-06-15T22:09:23Z,-70.78035,41.40663,16.733,31.7011,140,57,NA,18.09,251.47,339.74,-0.28,2.64,Event60sec_001.elg
2023-06-15T22:10:23Z,-70.77988166666667,41.407181666666666,16.7056,31.6899,131,58,NA,18.23,246.93,341.88,0.53,4,Event60sec_001.elg
2023-06-15T22:11:23Z,-70.77941333333334,41.40777833333333,16.6422,31.6739,140,57,NA,16.22,246.66,341,0.31,4.87,Event60sec_001.elg
2023-06-15T22:12:23Z,-70.77898,41.408348333333336,16.5719,31.6654,134,57,NA,15.17,244.33,339.2,0.22,4.47,Event60sec_001.elg
2023-06-15T22:13:23Z,-70.77852333333334,41.4089,16.5059,31.6659,129,58,NA,16.31,250.01,335.36,0.93,4.68,Event60sec_001.elg
2023-06-15T22:14:23Z,-70.77819833333334,41.409555,16.4896,31.6652,126,58,NA,17.36,246.35,284.99,-0.25,4.38,Event60sec_001.elg
2023-06-15T22:15:23Z,-70.77860166666666,41.40989166666667,16.5067,31.6663,115,57,NA,15.98,237.55,270.29,0.34,3.75,Event60sec_001.elg
2023-06-15T22:16:23Z,-70.77945666666666,41.41023666666667,16.5046,31.6682,125,57,NA,16.78,244.47,278.88,0.81,3.78,Event60sec_001.elg
2023-06-15T22:17:23Z,-70.78054166666666,41.41068,16.517,31.6698,138,57,NA,17.04,238.47,279.61,0.57,3.35,Event60sec_001.elg
2023-06-15T22:18:23Z,-70.78152,41.41101833333333,16.5142,31.67,125,57,NA,16.47,237.09,242.34,1.12,2.85,Event60sec_001.elg
2023-06-15T22:19:23Z,-70.78191,41.41052333333333,16.5173,31.6677,113,57,NA,15.89,234.5,189.87,1.33,1.88,Event60sec_001.elg
2023-06-15T22:20:23Z,-70.781515,41.40960833333333,16.516,31.6615,121,57,NA,16.88,236.32,187.47,-0.8,2.24,Event60sec_001.elg
2023-06-15T22:21:23Z,-70.78112,41.408541666666665,16.6115,31.6819,127,58,NA,15.33,234.13,183.85,-0.24,2.02,Event60sec_001.elg
2023-06-15T22:22:23Z,-70.78067833333333,41.40744,16.7011,31.7048,115,58,NA,15.41,240.68,179.28,1.47,2.5,Event60sec_001.elg
2023-06-15T22:23:23Z,-70.77988166666667,41.40632,16.7837,31.732,129,58,NA,15.9,238.52,171.55,0.85,1.9,Event60sec_001.elg
2023-06-15T22:24:23Z,-70.77900833333334,41.405136666666664,16.8833,31.7651,133,59,NA,15.89,239.52,170.82,0.33,1.88,Event60sec_001.elg
2023-06-15T22:25:23Z,-70.77810333333333,41.403931666666665,16.9326,31.8006,126,59,NA,15.18,242.93,170.45,1.41,1.94,Event60sec_001.elg
2023-06-15T22:26:23Z,-70.77732166666667,41.402721666666665,16.9238,31.8012,153,60,NA,14.45,236.23,169.31,0.55,1.62,Event60sec_001.elg
2023-06-15T22:27:23Z,-70.77662166666667,41.40154,16.9781,31.8079,144,63,NA,14.68,228.86,181.65,0.91,1.89,Event60sec_001.elg
2023-06-15T22:28:23Z,-70.77619,41.400375,16.8808,31.8021,113,60,NA,15.94,232.6,180.63,-0.12,1.55,Event60sec_001.elg
2023-06-15T22:29:23Z,-70.77571166666667,41.399123333333335,16.9183,31.8074,125,63,NA,15.36,229.11,180.6,-0.3,1.23,Event60sec_001.elg
2023-06-15T22:30:23Z,-70.77532166666667,41.39767,17.0929,31.8289,110,64,NA,14.68,229.42,179.46,0.53,2.03,Event60sec_001.elg
2023-06-15T22:31:23Z,-70.77493833333334,41.39612833333333,17.1535,31.837,129,63,NA,14.56,230.77,178.44,0.2,2.11,Event60sec_001.elg
2023-06-15T22:32:23Z,-70.77455333333333,41.39458166666667,17.2064,31.8404,142,64,NA,13.67,235.48,179.92,0.07,1.07,Event60sec_001.elg
2023-06-15T22:33:23Z,-70.774155,41.393006666666665,17.2097,31.843,146,61,NA,16.04,242.06,182.46,0.93,1.61,Event60sec_001.elg
2023-06-15T22:34:23Z,-70.77379,41.391425,17.1987,31.8438,132,61,NA,14.68,236.32,184.54,0.6,1.23,Event60sec_001.elg
