dttm,lon,lat,temp,sal,fluor,cdom,xmiss_1min,wind_sp,wind_dir,heading,pitch,roll,filename
2022-06-10T13:19:52.000Z,-70.97555833333334,41.30220833333333,NA,NA,NA,NA,NA,17.07,261.52,210.08,-2.08,1.7,Event60sec_002.elg
2022-06-10T13:20:52.000Z,-70.97653833333334,41.30079666666666,NA,NA,NA,NA,NA,13.54,258.24,224.24,1.92,0.9,Event60sec_002.elg
2022-06-10T13:21:52.000Z,-70.97773333333333,41.29949833333333,NA,NA,NA,NA,NA,14.57,246.63,218.76,-1.11,0.67,Event60sec_002.elg
2022-06-10T13:22:52.000Z,-70.978825,41.29815333333333,NA,NA,NA,NA,NA,14.98,242.56,209.97,-2.8,-2.29,Event60sec_002.elg
2022-06-10T13:23:52.000Z,-70.97994,41.29683166666667,NA,NA,NA,NA,NA,12.71,261.28,217.97,-0.37,-1.81,Event60sec_002.elg
2022-06-10T13:24:52.000Z,-70.98106166666666,41.295495,NA,NA,NA,NA,NA,13.49,243.54,217.87,-0.97,1.41,Event60sec_002.elg
2022-06-10T13:25:52.000Z,-70.98211666666667,41.294175,NA,NA,NA,NA,NA,10.56,243.07,210.58,3.05,0.64,Event60sec_002.elg
2022-06-10T13:26:52.000Z,-70.98293666666666,41.292685,NA,NA,NA,NA,NA,13.66,244.41,202.64,-2.39,-1.3,Event60sec_002.elg
2022-06-10T13:27:52.000Z,-70.983935,41.29134333333333,NA,NA,NA,NA,NA,10.89,263.25,214.41,1.83,0.52,Event60sec_002.elg
2022-06-10T13:28:52.000Z,-70.985095,41.290108333333336,NA,NA,NA,NA,NA,16.52,239.83,215.63,-0.63,0.73,Event60sec_002.elg
2022-06-10T13:29:52.000Z,-70.98614,41.28875,NA,NA,NA,NA,NA,9.04,240.44,222.29,1.45,-1.14,Event60sec_002.elg
2022-06-10T13:30:52.000Z,-70.986995,41.28784,NA,NA,NA,NA,NA,14.74,257.16,257.28,-0.85,4.35,Event60sec_002.elg
2022-06-10T13:31:52.000Z,-70.98771666666667,41.287875,NA,NA,NA,NA,NA,15.58,255.6,309.78,-0.29,0.06,Event60sec_002.elg
2022-06-10T13:32:52.000Z,-70.98781833333334,41.288095,NA,NA,NA,NA,NA,14.1,264.25,322.87,0.35,5.71,Event60sec_002.elg
2022-06-10T13:33:52.000Z,-70.98774,41.288196666666664,NA,NA,NA,NA,NA,13.68,262.35,335.6,0.57,3.33,Event60sec_002.elg
2022-06-10T13:34:52.000Z,-70.987565,41.288351666666664,NA,NA,NA,NA,NA,14.98,256.19,342.2,-4.19,3.14,Event60sec_002.elg
2022-06-10T13:35:52.000Z,-70.987375,41.28852166666667,NA,NA,NA,NA,NA,17.79,264.43,339.91,1.29,3.43,Event60sec_002.elg
2022-06-10T13:36:52.000Z,-70.98721833333333,41.28867666666667,NA,NA,NA,NA,NA,16.61,260.8,342.7,-0.56,2.61,Event60sec_002.elg
2022-06-10T13:37:52.000Z,-70.98700666666667,41.28883,NA,NA,NA,NA,NA,20.79,266.6,345.54,-0.07,1.73,Event60sec_002.elg
2022-06-10T13:38:52.000Z,-70.9868,41.288981666666665,NA,NA,NA,NA,NA,16.74,273.26,349.88,-1.94,5.29,Event60sec_002.elg
2022-06-10T13:39:52.000Z,-70.98657166666666,41.28917333333333,NA,NA,NA,NA,NA,13.87,254.22,349.37,-0.68,4.86,Event60sec_002.elg
2022-06-10T13:40:52.000Z,-70.98635333333333,41.289348333333336,NA,NA,NA,NA,NA,15.74,272.83,348.32,0.73,5.03,Event60sec_002.elg
2022-06-10T13:41:52.000Z,-70.98613666666667,41.28954,NA,NA,NA,NA,NA,15.77,264.66,342.01,4.16,3.54,Event60sec_002.elg
2022-06-10T13:42:52.000Z,-70.985965,41.289728333333336,NA,NA,NA,NA,NA,14.66,265.63,344.41,-2.96,4.54,Event60sec_002.elg
2022-06-10T13:43:52.000Z,-70.98578333333333,41.289896666666664,NA,NA,NA,NA,NA,16.77,275.1,349.59,-2.79,3.71,Event60sec_002.elg
2022-06-10T13:44:52.000Z,-70.98556166666667,41.29007,NA,NA,NA,NA,NA,16.09,245.28,348.51,4.12,4.47,Event60sec_002.elg
2022-06-10T13:45:52.000Z,-70.98536666666666,41.290256666666664,NA,NA,NA,NA,NA,17.92,259.32,350.64,0.23,2.36,Event60sec_002.elg
2022-06-10T13:46:52.000Z,-70.98516833333333,41.29043333333333,NA,NA,NA,NA,NA,14.97,251.84,347.83,0.09,4.67,Event60sec_002.elg
2022-06-10T13:47:53.000Z,-70.984975,41.29061,NA,NA,NA,NA,NA,14.75,263.86,342.55,0.79,3.82,Event60sec_002.elg
2022-06-10T13:48:53.000Z,-70.984855,41.29076666666667,NA,NA,NA,NA,NA,16.56,262.36,344.84,-0.7,2.02,Event60sec_002.elg
2022-06-10T13:49:53.000Z,-70.98466333333333,41.29095,NA,NA,NA,NA,NA,16.74,255.67,349.21,1.6,3.8,Event60sec_002.elg
2022-06-10T13:50:53.000Z,-70.984465,41.291088333333335,NA,NA,NA,NA,NA,17.84,261.13,352.21,0.4,2.94,Event60sec_002.elg
2022-06-10T13:51:53.000Z,-70.98424333333334,41.29125,NA,NA,NA,NA,NA,14.6,275.65,351.78,0.32,5.5,Event60sec_002.elg
2022-06-10T13:52:53.000Z,-70.98401,41.29141833333333,NA,NA,NA,NA,NA,16.08,249.44,349.25,0.65,4.06,Event60sec_002.elg
2022-06-10T13:53:53.000Z,-70.98382333333333,41.29157,NA,NA,NA,NA,NA,15.73,258.77,349.02,0.74,4.38,Event60sec_002.elg
2022-06-10T13:54:53.000Z,-70.98362333333333,41.29170333333333,NA,NA,NA,NA,NA,17,244.2,347.03,2.2,5.01,Event60sec_002.elg
2022-06-10T13:55:53.000Z,-70.98344166666666,41.29188166666667,NA,NA,NA,NA,NA,17.68,249.11,350.1,1.24,4.47,Event60sec_002.elg
2022-06-10T13:56:53.000Z,-70.98323333333333,41.292093333333334,NA,NA,NA,NA,NA,15.72,265.8,348.82,2.04,5.17,Event60sec_002.elg
2022-06-10T13:57:53.000Z,-70.98303333333334,41.29225666666667,NA,NA,NA,NA,NA,17.59,275.69,347.93,0.29,2.55,Event60sec_002.elg
2022-06-10T13:58:53.000Z,-70.98286666666667,41.292498333333334,NA,NA,NA,NA,NA,14.79,259.6,346.06,-1.39,4.22,Event60sec_002.elg
2022-06-10T13:59:53.000Z,-70.98270666666667,41.29268666666667,NA,NA,NA,NA,NA,16.92,250.75,344.45,-2.25,3.41,Event60sec_002.elg
2022-06-10T14:00:53.000Z,-70.98255666666667,41.29290666666667,NA,NA,NA,NA,NA,15.98,254.8,343.98,-1.81,3.54,Event60sec_002.elg
2022-06-10T14:01:53.000Z,-70.98238166666667,41.29307166666667,NA,NA,NA,NA,NA,14.71,257.5,344.99,-0.33,5.3,Event60sec_002.elg
2022-06-10T14:02:53.000Z,-70.98221333333333,41.29324166666667,NA,NA,NA,NA,NA,14.72,254.78,346.2,-0.71,4.02,Event60sec_002.elg
2022-06-10T14:03:53.000Z,-70.98205333333334,41.29340333333333,NA,NA,NA,NA,NA,17.72,264.82,346.61,-1.52,2.89,Event60sec_002.elg
2022-06-10T14:04:53.000Z,-70.98187,41.293578333333336,NA,NA,NA,NA,NA,16.75,266.58,349.31,-1.11,3.97,Event60sec_002.elg
2022-06-10T14:05:53.000Z,-70.98168666666666,41.29381,NA,NA,NA,NA,NA,17.88,254.45,344.93,2.59,3.79,Event60sec_002.elg
2022-06-10T14:06:53.000Z,-70.98148666666667,41.29405333333333,NA,NA,NA,NA,NA,16.15,250.36,335.99,0.9,3.05,Event60sec_002.elg
2022-06-10T14:07:53.000Z,-70.98137166666666,41.29430833333333,NA,NA,NA,NA,NA,14.82,249.34,324.25,-1.7,3.93,Event60sec_002.elg
2022-06-10T14:08:53.000Z,-70.98133166666666,41.294581666666666,NA,NA,NA,NA,NA,14.51,258.14,319.13,0.76,5.08,Event60sec_002.elg
2022-06-10T14:09:53.000Z,-70.98125666666667,41.294776666666664,NA,NA,NA,NA,NA,14.57,258.54,317.83,2.39,6.29,Event60sec_002.elg
2022-06-10T14:10:53.000Z,-70.981195,41.29499166666667,NA,NA,NA,NA,NA,15.77,252.47,315.01,0.33,4.17,Event60sec_002.elg
2022-06-10T14:11:53.000Z,-70.98111833333333,41.29521166666667,NA,NA,NA,NA,NA,14.65,258.79,312.11,0.88,4.85,Event60sec_002.elg
2022-06-10T14:12:53.000Z,-70.98103833333333,41.29539833333333,NA,NA,NA,NA,NA,17.69,258.65,307.04,0.51,1.19,Event60sec_002.elg
2022-06-10T14:13:53.000Z,-70.98098166666666,41.295555,NA,NA,NA,NA,NA,11.58,264.49,315,2.58,5.49,Event60sec_002.elg
2022-06-10T14:14:53.000Z,-70.98086333333333,41.29575,NA,NA,NA,NA,NA,12.89,261.95,309.92,0.67,3.2,Event60sec_002.elg
2022-06-10T14:15:53.000Z,-70.98071166666666,41.29587,NA,NA,NA,NA,NA,14.85,259.79,324.94,1.64,4.89,Event60sec_002.elg
2022-06-10T14:16:53.000Z,-70.980495,41.29603,NA,NA,NA,NA,NA,18.15,254.94,339.64,-1.89,4.02,Event60sec_002.elg
2022-06-10T14:17:53.000Z,-70.98018166666667,41.29627333333333,NA,NA,NA,NA,NA,18.29,257.62,327.56,-2.33,4.34,Event60sec_002.elg
2022-06-10T14:18:53.000Z,-70.97997333333333,41.296533333333336,NA,NA,NA,NA,NA,15.89,262.4,308.37,1.59,3.65,Event60sec_002.elg
2022-06-10T14:19:53.000Z,-70.97981,41.29671666666667,NA,NA,NA,NA,NA,15.77,249.68,314.54,-1.14,3.4,Event60sec_002.elg
2022-06-10T14:20:53.000Z,-70.97961333333333,41.296863333333334,NA,NA,NA,NA,NA,16.8,268.23,335.65,-0.72,4.6,Event60sec_002.elg
2022-06-10T14:21:53.000Z,-70.97932,41.29702,NA,NA,NA,NA,NA,17.06,260.99,341.98,1.21,6.2,Event60sec_002.elg
2022-06-10T14:22:53.000Z,-70.978995,41.29726,NA,NA,NA,NA,NA,16.24,254.4,326.96,0.32,6.04,Event60sec_002.elg
2022-06-10T14:23:53.000Z,-70.97878333333334,41.29749666666667,NA,NA,NA,NA,NA,14.82,261.87,316.13,1.41,4.34,Event60sec_002.elg
2022-06-10T14:24:53.000Z,-70.97859833333334,41.29771,NA,NA,NA,NA,NA,14.92,251.89,309.46,0.89,4.84,Event60sec_002.elg
2022-06-10T14:25:53.000Z,-70.97842833333333,41.29787833333334,NA,NA,NA,NA,NA,14.8,261.25,319.86,2.67,6.31,Event60sec_002.elg
2022-06-10T14:26:53.000Z,-70.97820833333333,41.29801666666667,NA,NA,NA,NA,NA,15,244.09,333.16,-0.31,5.66,Event60sec_002.elg
2022-06-10T14:27:53.000Z,-70.97793833333333,41.29817333333333,NA,NA,NA,NA,NA,16,248.6,336.93,-0.59,5.12,Event60sec_002.elg
2022-06-10T14:28:53.000Z,-70.97766666666666,41.29841,NA,NA,NA,NA,NA,17.17,242.01,323.22,-1.98,4.7,Event60sec_002.elg
2022-06-10T14:29:53.000Z,-70.97749166666667,41.298638333333336,NA,NA,NA,NA,NA,13.67,257.52,311.42,0.56,5.25,Event60sec_002.elg
2022-06-10T14:30:53.000Z,-70.977315,41.29878333333333,NA,NA,NA,NA,NA,14.8,239.36,324.02,-2.74,5.37,Event60sec_002.elg
2022-06-10T14:31:53.000Z,-70.97709666666667,41.298946666666666,NA,NA,NA,NA,NA,15.03,261.28,333.75,-0.72,5.22,Event60sec_002.elg
2022-06-10T14:32:53.000Z,-70.97685333333334,41.299145,NA,NA,NA,NA,NA,15.13,248.61,324.17,-0.42,4.44,Event60sec_002.elg
2022-06-10T14:33:53.000Z,-70.97668333333333,41.29937666666667,NA,NA,NA,NA,NA,14.72,252.5,310.88,0.52,5.89,Event60sec_002.elg
2022-06-10T14:34:53.000Z,-70.97654166666666,41.29957,NA,NA,NA,NA,NA,15.04,246.21,306.26,0.69,5.36,Event60sec_002.elg
2022-06-10T14:35:53.000Z,-70.97639166666667,41.299745,NA,NA,NA,NA,NA,14.78,245.88,309.94,1.2,4.42,Event60sec_002.elg
2022-06-10T14:36:53.000Z,-70.97621833333334,41.299875,NA,NA,NA,NA,NA,16.78,257.47,331.58,1.03,4.67,Event60sec_002.elg
2022-06-10T14:37:53.000Z,-70.97599,41.29998333333333,NA,NA,NA,NA,NA,15.99,258.33,347.93,-1.44,4.68,Event60sec_002.elg
2022-06-10T14:38:53.000Z,-70.97568,41.30014666666667,NA,NA,NA,NA,NA,14.07,255.54,336.91,-2.07,3.99,Event60sec_002.elg
2022-06-10T14:39:53.000Z,-70.97547833333333,41.30040666666667,NA,NA,NA,NA,NA,17.14,236.95,314.25,-1.28,2.24,Event60sec_002.elg
2022-06-10T14:40:53.000Z,-70.97535833333333,41.30064,NA,NA,NA,NA,NA,15.48,258.42,297.79,-1.22,4.95,Event60sec_002.elg
2022-06-10T14:41:53.000Z,-70.97524,41.300783333333335,NA,NA,NA,NA,NA,14.74,259.8,309.91,-0.61,4.44,Event60sec_002.elg
2022-06-10T14:42:53.000Z,-70.97506833333334,41.300871666666666,NA,NA,NA,NA,NA,15.89,256.3,344.63,0.48,3.94,Event60sec_002.elg
2022-06-10T14:43:53.000Z,-70.97480666666667,41.301001666666664,NA,NA,NA,NA,NA,16.09,256.87,352.76,-0.64,3.48,Event60sec_002.elg
2022-06-10T14:44:53.000Z,-70.97446333333333,41.30121833333333,NA,NA,NA,NA,NA,15.96,268.46,326.51,-5.69,3.75,Event60sec_002.elg
2022-06-10T14:45:53.000Z,-70.97436166666667,41.30150833333333,NA,NA,NA,NA,NA,14.86,245.82,307.53,0.76,3.47,Event60sec_002.elg
2022-06-10T14:46:53.000Z,-70.97425333333334,41.30171333333333,NA,NA,NA,NA,NA,15.96,253.5,299.38,-1.68,3.41,Event60sec_002.elg
2022-06-10T14:47:53.000Z,-70.97413166666666,41.30187166666666,NA,NA,NA,NA,NA,18.98,252.2,310.12,-1.63,1.91,Event60sec_002.elg
2022-06-10T14:48:53.000Z,-70.97395666666667,41.30199833333333,NA,NA,NA,NA,NA,15.77,254.94,328.93,-0.64,4,Event60sec_002.elg
2022-06-10T14:49:53.000Z,-70.97371333333334,41.30214,NA,NA,NA,NA,NA,16.09,252.97,340.85,-2.8,3.99,Event60sec_002.elg
2022-06-10T14:50:53.000Z,-70.97341,41.302368333333334,NA,NA,NA,NA,NA,16.28,246.27,330.17,1.15,5.23,Event60sec_002.elg
2022-06-10T14:51:53.000Z,-70.97320666666667,41.30263166666667,NA,NA,NA,NA,NA,16.87,249.34,307.09,-0.1,1.62,Event60sec_002.elg
2022-06-10T14:52:53.000Z,-70.97304833333334,41.302841666666666,NA,NA,NA,NA,NA,13.92,251.53,302.54,0.92,4.92,Event60sec_002.elg
2022-06-10T14:53:53.000Z,-70.97286333333334,41.30298,NA,NA,NA,NA,NA,14.89,256.04,319.69,-0.61,3.75,Event60sec_002.elg
2022-06-10T14:54:53.000Z,-70.97266333333333,41.30311666666667,NA,NA,NA,NA,NA,13.8,243.03,338.77,-1.69,4.46,Event60sec_002.elg
2022-06-10T14:55:53.000Z,-70.97237833333334,41.303288333333334,NA,NA,NA,NA,NA,16.2,246.04,337.11,1,4.99,Event60sec_002.elg
2022-06-10T14:56:53.000Z,-70.97210833333334,41.303545,NA,NA,NA,NA,NA,14.96,258.52,317.38,-1.11,2.28,Event60sec_002.elg
2022-06-10T14:57:53.000Z,-70.97198166666666,41.303776666666664,NA,NA,NA,NA,NA,12.69,244.75,297.63,1.75,5.41,Event60sec_002.elg
2022-06-10T14:58:53.000Z,-70.97185,41.303936666666665,NA,NA,NA,NA,NA,14.79,237.34,302.54,1.18,3.1,Event60sec_002.elg
2022-06-10T14:59:53.000Z,-70.97168833333333,41.304025,NA,NA,NA,NA,NA,14.8,239.5,333.13,-0.37,3.83,Event60sec_002.elg
